date,time,dryer_air_temperature,cooler_air_temperature,air_flow_rate,wet_product_feed_rate,product_inlet_temperature,residence_time,vacuum,steam_pressure,fan_speed,product_density,final_product_temp,final_moisture_h₂o,timestamp,temperature_drop,air_product_delta,air_per_feed,steam_temp_interaction,heating_index
2026-06-03,01:00:00,141.2,22.5,21.55,10.16,65.5,21.67,-1.13,4.28,82.5,1.025,46.4,0.084,2026-06-03 01:00:00,94.79999999999998,75.69999999999999,2.1210629921259843,604.336,3059.804
2026-06-03,03:00:00,141.5,21.2,21.85,11.1,66.3,20.97,-1.24,4.8,83.2,1.029,46.9,0.1,2026-06-03 03:00:00,94.6,75.2,1.9684684684684686,679.1999999999999,2967.2549999999997
2026-06-03,05:00:00,141.0,25.9,20.42,10.05,62.4,22.29,-1.01,4.51,81.7,1.028,44.5,0.089,2026-06-03 05:00:00,96.5,78.6,2.0318407960199005,635.91,3142.89
2026-06-03,07:00:00,138.9,25.8,20.23,9.8,62.9,21.82,-1.07,3.99,79.9,1.022,47.7,0.091,2026-06-03 07:00:00,91.2,76.0,2.064285714285714,554.211,3030.7980000000002
2026-06-03,09:00:00,140.3,30.4,20.78,9.79,61.4,21.62,-1.07,3.8,81.0,1.033,44.5,0.09,2026-06-03 09:00:00,95.80000000000001,78.9,2.122574055158325,533.14,3033.2860000000005
2026-06-03,11:00:00,143.7,30.1,19.62,9.49,63.7,22.17,-1.02,4.54,77.5,1.019,50.6,0.062,2026-06-03 11:00:00,93.1,79.99999999999999,2.0674394099051634,652.3979999999999,3185.829
2026-06-03,13:00:00,139.2,30.0,21.72,10.92,63.8,20.93,-1.24,4.49,85.3,1.027,46.1,0.111,2026-06-03 13:00:00,93.1,75.39999999999999,1.9890109890109888,625.0079999999999,2913.4559999999997
2026-06-03,15:00:00,141.4,30.3,21.83,10.08,67.8,22.07,-1.14,4.68,81.5,1.025,45.7,0.051,2026-06-03 15:00:00,95.7,73.60000000000001,2.165674603174603,661.752,3120.6980000000003
2026-06-03,17:00:00,141.6,28.9,21.33,10.93,65.1,20.21,-1.37,4.77,86.2,1.032,50.1,0.096,2026-06-03 17:00:00,91.5,76.5,1.951509606587374,675.4319999999999,2861.736
2026-06-03,19:00:00,139.5,27.3,21.41,10.92,63.7,19.35,-1.26,4.32,85.4,1.024,48.0,0.109,2026-06-03 19:00:00,91.5,75.8,1.9606227106227105,602.64,2699.3250000000003
2026-06-03,21:00:00,142.7,22.4,21.97,11.03,65.3,19.44,-1.27,4.83,84.0,1.033,50.1,0.086,2026-06-03 21:00:00,92.6,77.39999999999999,1.9918404351767907,689.241,2774.0879999999997
2026-06-03,23:00:00,139.6,23.1,21.71,10.24,66.3,21.14,-1.39,4.42,82.8,1.017,45.6,0.08,2026-06-03 23:00:00,94.0,73.3,2.1201171875,617.0319999999999,2951.144
2026-06-04,01:00:00,142.6,20.7,22.86,10.77,68.5,20.32,-1.26,4.74,87.7,1.031,52.4,0.08,2026-06-04 01:00:00,90.19999999999999,74.1,2.1225626740947074,675.924,2897.632
2026-06-04,03:00:00,140.4,22.6,20.41,10.66,63.8,20.68,-1.28,4.81,83.6,1.019,48.4,0.144,2026-06-04 03:00:00,92.0,76.60000000000001,1.9146341463414633,675.324,2903.472
2026-06-04,05:00:00,138.1,24.3,21.31,10.92,66.4,22.0,-1.43,4.42,83.9,1.032,44.9,0.103,2026-06-04 05:00:00,93.19999999999999,71.69999999999999,1.9514652014652014,610.4019999999999,3038.2
2026-06-04,07:00:00,138.5,28.9,22.26,10.85,64.8,21.99,-1.31,4.5,85.0,1.022,47.1,0.104,2026-06-04 07:00:00,91.4,73.7,2.0516129032258066,623.25,3045.615
2026-06-04,09:00:00,141.1,26.4,21.22,10.76,66.8,21.49,-1.35,4.8,84.8,1.035,46.3,0.092,2026-06-04 09:00:00,94.8,74.3,1.9721189591078065,677.28,3032.2389999999996
2026-06-04,11:00:00,140.1,28.6,21.66,10.95,67.1,20.35,-1.44,4.64,84.4,1.025,47.8,0.093,2026-06-04 11:00:00,92.3,73.0,1.978082191780822,650.064,2851.0350000000003
2026-06-04,13:00:00,141.3,31.3,21.44,11.0,65.1,21.3,-1.12,4.67,83.7,1.027,45.9,0.098,2026-06-04 13:00:00,95.4,76.20000000000002,1.9490909090909092,659.8710000000001,3009.6900000000005
2026-06-04,15:00:00,141.8,29.4,21.07,10.24,65.1,22.23,-1.19,4.91,85.1,1.041,46.6,0.093,2026-06-04 15:00:00,95.20000000000002,76.70000000000002,2.0576171875,696.238,3152.2140000000004
2026-06-04,17:00:00,139.6,27.1,20.66,10.35,61.3,21.71,-1.12,4.57,80.1,1.024,44.5,0.087,2026-06-04 17:00:00,95.1,78.3,1.9961352657004832,637.972,3030.716
2026-06-05,01:00:00,137.8,22.5,20.57,10.42,62.1,22.57,-1.03,4.46,81.0,1.023,44.2,0.103,2026-06-05 01:00:00,93.60000000000001,75.70000000000002,1.9740882917466411,614.5880000000001,3110.146
2026-06-05,03:00:00,138.8,21.2,19.82,10.12,64.2,22.48,-1.15,4.3,82.9,1.04,50.1,0.102,2026-06-05 03:00:00,88.70000000000002,74.60000000000001,1.9584980237154153,596.84,3120.224
2026-06-05,05:00:00,140.7,22.3,19.23,9.66,64.1,22.59,-1.15,4.42,80.5,1.028,46.6,0.082,2026-06-05 05:00:00,94.1,76.6,1.9906832298136645,621.8939999999999,3178.4129999999996
2026-06-05,07:00:00,139.4,27.5,21.61,9.84,64.4,21.75,-1.11,4.3,81.5,1.027,46.8,0.091,2026-06-05 07:00:00,92.60000000000001,75.0,2.196138211382114,599.42,3031.9500000000003
2026-06-05,09:00:00,141.2,28.9,21.23,9.89,63.6,21.34,-1.02,4.61,84.9,1.035,47.9,0.078,2026-06-05 09:00:00,93.29999999999998,77.6,2.146612740141557,650.932,3013.2079999999996
2026-06-05,11:00:00,141.0,30.5,21.18,9.82,64.4,21.32,-1.34,4.41,82.9,1.018,45.1,0.059,2026-06-05 11:00:00,95.9,76.6,2.156822810590631,621.8100000000001,3006.12
2026-06-05,13:00:00,137.8,32.2,21.67,10.29,66.8,21.67,-1.21,4.57,84.1,1.018,47.2,0.154,2026-06-05 13:00:00,90.60000000000001,71.00000000000001,2.1059280855199227,629.7460000000001,2986.1260000000007
2026-06-05,15:00:00,138.7,30.7,21.05,11.1,58.0,19.73,-1.48,4.6,85.1,1.029,45.5,0.115,2026-06-05 15:00:00,93.19999999999999,80.69999999999999,1.8963963963963966,638.0199999999999,2736.551
2026-06-05,17:00:00,139.8,28.5,21.27,10.67,67.3,20.14,-1.33,4.45,82.3,1.026,50.4,0.091,2026-06-05 17:00:00,89.4,72.50000000000001,1.993439550140581,622.1100000000001,2815.572
2026-06-05,19:00:00,139.1,27.0,20.7,10.58,62.8,21.7,-1.23,4.42,84.0,1.016,44.9,0.105,2026-06-05 19:00:00,94.19999999999999,76.3,1.9565217391304348,614.822,3018.47
2026-06-05,21:00:00,141.1,27.1,21.06,9.58,60.0,21.46,-1.12,4.59,82.1,1.022,46.3,0.082,2026-06-05 21:00:00,94.8,81.1,2.1983298538622127,647.649,3028.006
2026-06-05,23:00:00,138.9,24.6,20.57,10.21,64.2,21.44,-1.2,4.32,83.9,1.024,49.9,0.092,2026-06-05 23:00:00,89.0,74.7,2.0146914789422135,600.0480000000001,2978.016
2026-06-06,01:00:00,137.4,20.4,20.37,10.53,61.2,21.01,-1.32,4.24,80.4,1.015,45.3,0.122,2026-06-06 01:00:00,92.10000000000001,76.2,1.9344729344729348,582.576,2886.7740000000003
2026-06-06,03:00:00,139.2,23.1,21.4,10.77,64.1,20.93,-1.24,4.31,84.0,1.036,44.3,0.099,2026-06-06 03:00:00,94.89999999999999,75.1,1.9870009285051067,599.9519999999999,2913.4559999999997
2026-06-06,05:00:00,139.7,23.3,20.59,10.71,62.8,21.13,-1.18,4.44,82.6,1.026,46.3,0.101,2026-06-06 05:00:00,93.39999999999999,76.89999999999999,1.92250233426704,620.268,2951.8609999999994
2026-06-06,07:00:00,138.4,26.7,20.68,10.51,63.4,20.49,-1.13,4.37,84.0,1.031,44.6,0.116,2026-06-06 07:00:00,93.80000000000001,75.0,1.9676498572787822,604.808,2835.816
2026-06-06,09:00:00,139.1,29.5,20.59,10.37,66.6,21.53,-1.22,4.15,82.2,1.025,47.5,0.1,2026-06-06 09:00:00,91.6,72.5,1.9855351976856317,577.265,2994.823
2026-06-06,11:00:00,140.5,28.8,20.71,9.81,63.9,20.45,-1.0,4.11,81.0,1.041,45.5,0.087,2026-06-06 11:00:00,95.0,76.6,2.111111111111111,577.455,2873.225
2026-06-06,13:00:00,141.5,30.7,19.98,10.04,64.8,21.1,-0.94,4.36,81.8,1.02,48.1,0.075,2026-06-06 13:00:00,93.4,76.7,1.9900398406374504,616.94,2985.65
2026-06-06,15:00:00,140.8,31.7,21.44,9.72,61.1,21.54,-1.31,4.74,83.2,1.037,44.4,0.081,2026-06-06 15:00:00,96.4,79.70000000000002,2.205761316872428,667.392,3032.8320000000003
2026-06-06,17:00:00,140.9,28.0,22.21,9.79,63.0,22.43,-1.21,4.53,86.0,1.023,47.0,0.066,2026-06-06 17:00:00,93.9,77.9,2.268641470888662,638.277,3160.387
2026-06-06,19:00:00,140.4,28.4,20.73,10.42,60.9,21.46,-1.12,4.63,81.2,1.041,46.9,0.105,2026-06-06 19:00:00,93.5,79.5,1.989443378119002,650.052,3012.9840000000004
2026-06-06,21:00:00,143.0,23.1,21.68,9.68,63.1,22.51,-1.3,4.5,83.5,1.035,48.4,0.072,2026-06-06 21:00:00,94.6,79.9,2.239669421487603,643.5,3218.9300000000003
2026-06-06,23:00:00,140.0,23.7,20.67,9.99,63.3,22.25,-0.98,4.27,81.0,1.021,48.0,0.114,2026-06-06 23:00:00,92.0,76.7,2.0690690690690694,597.8,3115.0
2026-06-07,01:00:00,136.9,22.9,20.67,10.15,61.6,21.7,-1.15,4.37,84.2,1.036,46.3,0.121,2026-06-07 01:00:00,90.60000000000001,75.30000000000001,2.0364532019704433,598.253,2970.73
2026-06-07,03:00:00,140.1,21.9,20.13,9.51,59.2,21.3,-1.09,4.5,81.7,1.016,43.6,0.105,2026-06-07 03:00:00,96.5,80.89999999999999,2.1167192429022084,630.4499999999999,2984.13
2026-06-07,05:00:00,138.3,24.1,20.16,9.99,61.7,22.05,-1.01,4.11,79.1,1.03,46.0,0.086,2026-06-07 05:00:00,92.30000000000001,76.60000000000001,2.018018018018018,568.4130000000001,3049.5150000000003
2026-06-07,07:00:00,140.1,26.5,20.44,9.6,62.5,21.48,-1.13,4.49,80.9,1.022,45.5,0.094,2026-06-07 07:00:00,94.6,77.6,2.129166666666667,629.049,3009.348
2026-06-07,09:00:00,140.8,28.7,21.46,9.65,62.6,21.35,-1.0,4.43,79.3,1.02,45.8,0.066,2026-06-07 09:00:00,95.00000000000001,78.20000000000002,2.223834196891192,623.744,3006.0800000000004
2026-06-07,11:00:00,139.4,31.4,20.35,9.57,64.4,22.72,-1.17,4.38,80.3,1.022,42.6,0.062,2026-06-07 11:00:00,96.80000000000001,75.0,2.1264367816091956,610.572,3167.168
2026-06-07,13:00:00,137.6,27.8,19.68,9.58,62.0,20.88,-1.12,3.97,79.7,1.02,45.5,0.098,2026-06-07 13:00:00,92.1,75.6,2.0542797494780793,546.272,2873.0879999999997
2026-06-07,15:00:00,138.5,28.0,19.08,9.25,62.7,21.38,-1.04,4.08,79.1,1.017,45.5,0.088,2026-06-07 15:00:00,93.0,75.8,2.0627027027027025,565.08,2961.1299999999997
2026-06-07,17:00:00,140.0,27.8,20.34,9.34,60.8,22.44,-1.04,3.94,77.6,1.009,47.4,0.094,2026-06-07 17:00:00,92.6,79.2,2.177730192719486,551.6,3141.6000000000004
2026-06-07,19:00:00,140.4,27.2,19.69,9.48,64.3,21.47,-1.05,4.16,78.0,1.027,47.0,0.065,2026-06-07 19:00:00,93.4,76.10000000000001,2.077004219409283,584.0640000000001,3014.388
2026-06-07,21:00:00,139.2,23.3,20.62,9.52,58.2,22.53,-1.04,4.23,79.9,1.018,46.0,0.095,2026-06-07 21:00:00,93.19999999999999,80.99999999999999,2.165966386554622,588.816,3136.176
2026-06-07,23:00:00,140.6,22.2,18.9,9.5,64.5,23.32,-1.15,4.26,75.4,1.024,44.2,0.059,2026-06-07 23:00:00,96.39999999999999,76.1,1.989473684210526,598.9559999999999,3278.792
2026-06-08,01:00:00,138.0,21.3,20.37,9.99,64.0,21.08,-1.3,4.18,83.4,1.033,45.7,0.112,2026-06-08 01:00:00,92.3,74.0,2.039039039039039,576.8399999999999,2909.04
2026-06-08,03:00:00,139.2,22.2,20.4,10.13,63.2,21.73,-1.29,4.25,81.1,1.031,47.0,0.115,2026-06-08 03:00:00,92.19999999999999,75.99999999999999,2.0138203356367224,591.5999999999999,3024.816
2026-06-08,05:00:00,140.8,23.2,20.32,9.62,62.4,20.73,-0.91,4.45,79.0,1.037,44.9,0.069,2026-06-08 05:00:00,95.9,78.4,2.1122661122661124,626.5600000000001,2918.784
2026-06-08,07:00:00,138.6,24.9,18.94,9.17,62.7,22.03,-0.95,3.89,76.9,1.021,49.0,0.1,2026-06-08 07:00:00,89.6,75.89999999999999,2.0654307524536533,539.154,3053.358
2026-06-08,09:00:00,141.8,29.4,21.39,9.89,61.1,20.99,-1.15,4.48,83.5,1.029,44.4,0.081,2026-06-08 09:00:00,97.4,80.70000000000002,2.1627906976744184,635.2640000000001,2976.382
2026-06-08,11:00:00,141.6,28.7,20.27,9.99,64.2,22.36,-1.05,4.43,80.2,1.024,47.5,0.079,2026-06-08 11:00:00,94.1,77.39999999999999,2.029029029029029,627.2879999999999,3166.176
2026-06-08,13:00:00,139.7,30.7,19.75,9.49,65.1,22.61,-1.11,3.93,79.2,1.022,45.0,0.068,2026-06-08 13:00:00,94.69999999999999,74.6,2.0811380400421498,549.021,3158.6169999999997
2026-06-08,15:00:00,139.4,30.0,19.55,10.53,61.9,21.37,-1.04,4.05,80.1,1.034,44.6,0.101,2026-06-08 15:00:00,94.80000000000001,77.5,1.8566001899335234,564.57,2978.978
2026-06-08,17:00:00,136.8,29.7,20.33,9.8,66.2,21.44,-1.13,3.9,83.4,1.01,43.9,0.088,2026-06-08 17:00:00,92.9,70.60000000000001,2.074489795918367,533.52,2932.9920000000006
2026-06-08,19:00:00,141.4,25.7,20.83,9.48,60.8,22.01,-1.2,4.36,82.0,1.017,49.1,0.081,2026-06-08 19:00:00,92.30000000000001,80.60000000000001,2.1972573839662446,616.504,3112.2140000000004
2026-06-08,21:00:00,139.5,24.5,19.82,9.45,62.8,20.6,-1.11,4.13,82.9,1.023,46.3,0.084,2026-06-08 21:00:00,93.2,76.7,2.0973544973544977,576.135,2873.7000000000003
2026-06-08,23:00:00,139.2,21.1,19.72,9.53,64.3,21.28,-0.84,4.25,77.7,1.023,46.9,0.088,2026-06-08 23:00:00,92.29999999999998,74.89999999999999,2.069254984260231,591.5999999999999,2962.176
2026-06-09,01:00:00,138.3,19.2,19.0,8.92,61.5,23.36,-1.05,3.95,78.2,1.028,48.4,0.098,2026-06-09 01:00:00,89.9,76.80000000000001,2.1300448430493275,546.2850000000001,3230.688
2026-06-09,03:00:00,142.6,21.6,19.15,9.64,64.0,21.23,-0.91,4.18,78.2,1.027,46.4,0.064,2026-06-09 03:00:00,96.19999999999999,78.6,1.9865145228215766,596.068,3027.398
2026-06-09,05:00:00,139.7,23.4,18.52,8.74,63.0,23.68,-0.96,3.89,73.9,1.016,43.6,0.07,2026-06-09 05:00:00,96.1,76.69999999999999,2.1189931350114417,543.433,3308.0959999999995
2026-06-09,07:00:00,137.4,25.8,19.17,9.34,63.8,21.84,-1.02,3.79,76.6,1.033,45.7,0.105,2026-06-09 07:00:00,91.7,73.60000000000001,2.0524625267665955,520.746,3000.8160000000003
2026-06-09,09:00:00,139.7,28.2,20.04,9.91,56.9,22.67,-0.97,4.18,77.1,1.032,44.6,0.107,2026-06-09 09:00:00,95.1,82.79999999999998,2.0221997981836526,583.9459999999999,3166.999
2026-06-09,11:00:00,138.0,30.8,20.07,9.7,62.5,22.15,-1.17,3.85,80.0,1.022,44.0,0.096,2026-06-09 11:00:00,94.0,75.5,2.069072164948454,531.3000000000001,3056.7
2026-06-09,13:00:00,140.6,30.2,19.52,9.63,59.9,23.01,-1.09,4.1,77.2,1.033,47.1,0.075,2026-06-09 13:00:00,93.5,80.69999999999999,2.0269989615784008,576.4599999999999,3235.206
2026-06-09,15:00:00,139.5,28.5,19.69,9.13,61.0,21.51,-1.03,4.16,79.4,1.021,44.0,0.057,2026-06-09 15:00:00,95.5,78.5,2.1566265060240966,580.32,3000.6450000000004
2026-06-09,17:00:00,138.7,29.4,20.82,10.03,63.6,22.31,-1.05,3.95,81.3,1.032,43.8,0.09,2026-06-09 17:00:00,94.89999999999999,75.1,2.0757726819541378,547.865,3094.3969999999995
2026-06-09,19:00:00,142.9,25.2,21.86,10.4,67.1,22.86,-1.12,4.71,83.4,1.033,49.3,0.08,2026-06-09 19:00:00,93.60000000000001,75.80000000000001,2.101923076923077,673.059,3266.694
2026-06-09,21:00:00,143.0,23.6,20.02,10.62,67.9,21.72,-0.97,4.66,81.5,1.035,48.1,0.072,2026-06-09 21:00:00,94.9,75.1,1.8851224105461395,666.38,3105.96
2026-06-09,23:00:00,139.3,19.6,21.73,10.76,62.7,21.34,-1.32,4.4,85.1,1.046,45.5,0.111,2026-06-09 23:00:00,93.80000000000001,76.60000000000001,2.0195167286245352,612.9200000000001,2972.6620000000003
2026-06-10,01:00:00,140.1,19.0,21.5,10.52,63.8,21.45,-1.11,4.23,83.0,1.037,48.6,0.113,2026-06-10 01:00:00,91.5,76.3,2.043726235741445,592.623,3005.145
2026-06-10,03:00:00,140.7,21.7,21.81,10.38,65.0,20.3,-1.23,4.35,85.5,1.031,48.9,0.094,2026-06-10 03:00:00,91.79999999999998,75.69999999999999,2.1011560693641615,612.0449999999998,2856.21
2026-06-10,05:00:00,139.7,22.9,20.97,10.08,64.8,20.72,-1.28,4.16,83.2,1.024,44.4,0.077,2026-06-10 05:00:00,95.29999999999998,74.89999999999999,2.080357142857143,581.1519999999999,2894.584
2026-06-10,07:00:00,138.3,24.8,20.48,10.35,67.3,22.22,-0.94,4.45,80.3,1.026,47.5,0.098,2026-06-10 07:00:00,90.80000000000001,71.00000000000001,1.9787439613526572,615.4350000000001,3073.0260000000003
2026-06-10,09:00:00,141.5,29.9,21.19,10.14,66.8,21.32,-1.19,4.23,81.0,1.026,47.5,0.083,2026-06-10 09:00:00,94.0,74.7,2.08974358974359,598.5450000000001,3016.78
2026-06-10,11:00:00,138.5,28.9,21.09,10.94,63.6,20.72,-1.19,4.38,83.4,1.04,45.8,0.109,2026-06-10 11:00:00,92.7,74.9,1.9277879341864717,606.63,2869.72
2026-06-10,13:00:00,143.5,30.0,22.02,10.93,65.9,20.57,-1.09,4.66,81.6,1.03,46.5,0.082,2026-06-10 13:00:00,97.0,77.6,2.0146386093321134,668.71,2951.795
2026-06-10,15:00:00,143.2,29.6,20.82,10.14,61.0,21.51,-0.98,4.61,80.0,1.021,44.6,0.09,2026-06-10 15:00:00,98.6,82.19999999999999,2.0532544378698225,660.152,3080.232
2026-06-10,17:00:00,140.4,29.0,22.2,9.88,61.6,22.36,-1.24,4.16,84.2,1.028,45.5,0.078,2026-06-10 17:00:00,94.9,78.80000000000001,2.246963562753036,584.0640000000001,3139.344
2026-06-10,19:00:00,141.7,27.7,19.92,9.18,62.8,21.47,-0.98,4.01,77.6,1.028,45.5,0.074,2026-06-10 19:00:00,96.19999999999999,78.89999999999999,2.169934640522876,568.2169999999999,3042.2989999999995
2026-06-10,21:00:00,139.9,21.6,18.73,9.25,63.9,23.06,-0.95,3.8,76.3,1.034,47.7,0.093,2026-06-10 21:00:00,92.2,76.0,2.024864864864865,531.62,3226.094
2026-06-10,23:00:00,141.1,21.2,19.26,9.36,58.0,21.88,-1.11,4.22,77.9,1.028,45.2,0.094,2026-06-10 23:00:00,95.89999999999999,83.1,2.057692307692308,595.4419999999999,3087.2679999999996
2026-06-11,01:00:00,139.2,22.2,20.04,9.58,60.5,22.07,-1.07,4.08,78.4,1.022,46.5,0.106,2026-06-11 01:00:00,92.69999999999999,78.69999999999999,2.091858037578288,567.9359999999999,3072.144
2026-06-11,03:00:00,144.5,20.6,20.89,9.3,63.3,22.5,-1.27,4.19,79.9,1.026,51.9,0.05,2026-06-11 03:00:00,92.6,81.2,2.246236559139785,605.455,3251.25
2026-06-11,05:00:00,138.6,23.6,20.11,9.36,63.8,23.45,-0.97,3.86,78.5,1.014,44.9,0.106,2026-06-11 05:00:00,93.69999999999999,74.8,2.1485042735042734,534.996,3250.1699999999996
2026-06-11,07:00:00,141.3,24.3,20.57,9.81,60.3,21.86,-1.09,3.78,79.7,1.028,50.0,0.087,2026-06-11 07:00:00,91.30000000000001,81.00000000000001,2.09683995922528,534.114,3088.818
2026-06-11,09:00:00,143.3,26.6,19.54,9.96,66.7,21.38,-1.09,4.55,79.8,1.022,47.2,0.084,2026-06-11 09:00:00,96.10000000000001,76.60000000000001,1.9618473895582327,652.015,3063.754
2026-06-11,11:00:00,142.5,29.5,20.61,10.02,64.3,22.53,-1.3,4.34,81.7,1.023,45.7,0.081,2026-06-11 11:00:00,96.8,78.2,2.05688622754491,618.4499999999999,3210.525
2026-06-11,13:00:00,141.0,30.0,20.8,10.58,61.4,21.19,-1.15,4.35,80.6,1.027,43.9,0.101,2026-06-11 13:00:00,97.1,79.6,1.9659735349716447,613.3499999999999,2987.79
2026-06-11,15:00:00,141.1,29.3,19.79,9.55,63.0,22.69,-1.16,3.93,79.0,1.029,44.6,0.087,2026-06-11 15:00:00,96.5,78.1,2.0722513089005234,554.523,3201.559
2026-06-11,17:00:00,138.5,26.3,18.46,9.45,61.1,22.6,-1.06,4.29,77.4,1.026,45.8,0.088,2026-06-11 17:00:00,92.7,77.4,1.9534391534391538,594.165,3130.1000000000004
2026-06-11,19:00:00,143.3,26.1,19.73,9.54,59.0,21.67,-0.99,4.45,80.2,1.013,51.1,0.091,2026-06-11 19:00:00,92.20000000000002,84.30000000000001,2.068134171907757,637.6850000000001,3105.3110000000006
2026-06-11,21:00:00,137.9,22.7,19.71,9.26,62.1,22.8,-1.07,3.94,81.2,1.025,45.3,0.095,2026-06-11 21:00:00,92.60000000000001,75.80000000000001,2.1285097192224622,543.326,3144.1200000000003
2026-06-11,23:00:00,141.1,22.5,20.37,9.3,62.7,21.16,-1.08,4.12,80.3,1.018,45.5,0.089,2026-06-11 23:00:00,95.6,78.39999999999999,2.1903225806451614,581.332,2985.676
2026-06-12,01:00:00,139.9,22.0,19.2,9.03,58.0,22.63,-0.96,4.04,77.1,1.026,42.8,0.113,2026-06-12 01:00:00,97.10000000000001,81.9,2.12624584717608,565.196,3165.937
2026-06-12,03:00:00,138.6,21.2,19.49,9.77,61.3,21.48,-1.08,4.35,75.8,1.021,45.4,0.105,2026-06-12 03:00:00,93.19999999999999,77.3,1.9948822927328556,602.91,2977.128
2026-06-12,05:00:00,140.1,22.8,20.32,9.67,60.0,23.23,-1.24,3.93,82.7,1.031,45.4,0.07,2026-06-12 05:00:00,94.69999999999999,80.1,2.1013443640124096,550.593,3254.523
2026-06-12,07:00:00,137.4,23.2,19.11,9.55,62.6,21.54,-1.05,4.29,79.5,1.018,44.9,0.093,2026-06-12 07:00:00,92.5,74.80000000000001,2.001047120418848,589.446,2959.596
2026-06-12,09:00:00,140.2,24.8,19.86,9.48,63.1,23.01,-1.16,4.58,77.9,1.017,47.9,0.084,2026-06-12 09:00:00,92.29999999999998,77.1,2.0949367088607596,642.116,3226.002
2026-06-12,11:00:00,140.1,27.7,19.5,10.28,61.5,21.61,-0.97,4.55,77.0,1.032,45.5,0.101,2026-06-12 11:00:00,94.6,78.6,1.896887159533074,637.4549999999999,3027.5609999999997
2026-06-12,13:00:00,141.2,29.6,20.37,10.32,60.2,20.8,-1.18,4.49,81.2,1.023,45.5,0.103,2026-06-12 13:00:00,95.69999999999999,80.99999999999999,1.9738372093023255,633.9879999999999,2936.96
2026-06-12,15:00:00,140.1,28.1,19.59,10.14,63.3,21.79,-1.04,4.69,81.6,1.029,47.4,0.098,2026-06-12 15:00:00,92.69999999999999,76.8,1.9319526627218935,657.0690000000001,3052.7789999999995
2026-06-12,17:00:00,139.6,26.8,19.5,9.87,60.4,21.47,-1.22,3.93,79.4,1.021,43.1,0.097,2026-06-12 17:00:00,96.5,79.19999999999999,1.9756838905775078,548.628,2997.2119999999995
2026-06-12,19:00:00,141.4,24.7,20.26,10.15,60.9,20.3,-0.93,4.32,80.5,1.03,46.5,0.08,2026-06-12 19:00:00,94.9,80.5,1.9960591133004928,610.8480000000001,2870.42
2026-06-12,21:00:00,137.6,22.6,20.5,10.34,62.3,21.26,-1.24,4.52,80.3,1.022,47.1,0.107,2026-06-12 21:00:00,90.5,75.3,1.9825918762088974,621.9519999999999,2925.376
2026-06-12,23:00:00,140.7,20.7,21.52,10.76,63.7,22.33,-1.26,4.85,81.4,1.033,45.8,0.093,2026-06-12 23:00:00,94.89999999999999,76.99999999999999,2.0,682.3949999999999,3141.8309999999997
2026-06-13,01:00:00,140.6,21.2,20.64,10.7,61.7,22.01,-1.22,4.65,83.6,1.022,46.2,0.093,2026-06-13 01:00:00,94.39999999999999,78.89999999999999,1.9289719626168227,653.7900000000001,3094.606
2026-06-13,03:00:00,141.4,19.0,20.49,10.38,62.2,20.82,-1.1,4.46,80.9,1.029,47.1,0.095,2026-06-13 03:00:00,94.30000000000001,79.2,1.973988439306358,630.644,2943.9480000000003
2026-06-13,05:00:00,140.9,22.6,22.52,10.84,62.2,21.61,-1.09,4.75,84.1,1.023,46.3,0.096,2026-06-13 05:00:00,94.60000000000001,78.7,2.077490774907749,669.275,3044.849
2026-06-13,07:00:00,137.9,23.8,20.84,10.73,61.1,21.26,-1.25,4.65,85.8,1.031,47.1,0.118,2026-06-13 07:00:00,90.80000000000001,76.80000000000001,1.9422180801491145,641.2350000000001,2931.7540000000004
2026-06-13,09:00:00,140.3,28.0,22.84,11.07,61.4,19.65,-1.33,4.7,84.8,1.029,45.5,0.107,2026-06-13 09:00:00,94.80000000000001,78.9,2.06323396567299,659.4100000000001,2756.895
2026-06-13,11:00:00,142.3,28.9,21.38,10.35,63.0,22.67,-1.38,4.76,87.3,1.024,45.8,0.091,2026-06-13 11:00:00,96.50000000000001,79.30000000000001,2.0657004830917876,677.3480000000001,3225.9410000000007
2026-06-13,13:00:00,139.0,27.9,22.03,10.78,65.4,21.53,-1.24,4.65,83.9,1.027,46.9,0.105,2026-06-13 13:00:00,92.1,73.6,2.0435992578849724,646.35,2992.67
2026-06-13,15:00:00,139.2,30.8,22.38,10.93,65.2,21.44,-1.44,4.36,86.0,1.027,46.0,0.128,2026-06-13 15:00:00,93.19999999999999,73.99999999999999,2.047575480329369,606.912,2984.448
2026-06-13,17:00:00,140.8,27.2,21.64,10.48,63.5,21.37,-1.29,4.49,83.5,1.032,43.4,0.08,2026-06-13 17:00:00,97.4,77.30000000000001,2.064885496183206,632.1920000000001,3008.896
2026-06-13,19:00:00,141.1,26.7,21.06,10.23,60.4,21.67,-1.27,4.84,82.8,1.017,44.8,0.094,2026-06-13 19:00:00,96.3,80.69999999999999,2.058651026392962,682.924,3057.637
2026-06-13,21:00:00,138.9,21.9,20.84,11.32,63.4,20.6,-1.25,4.46,82.5,1.039,44.9,0.108,2026-06-13 21:00:00,94.0,75.5,1.8409893992932862,619.494,2861.34
2026-06-13,23:00:00,141.1,20.2,20.86,10.57,62.3,21.49,-1.1,4.6,83.9,1.027,47.1,0.088,2026-06-13 23:00:00,94.0,78.8,1.9735099337748343,649.06,3032.2389999999996
